CBSA,ZIP,num_listings
CBSA,ZIP,num_listings
"Hartford-West Hartford-East Hartford, CT",6002,25
"Hartford-West Hartford-East Hartford, CT",6067,20
"Hartford-West Hartford-East Hartford, CT",6111,34
"Hartford-West Hartford-East Hartford, CT",6107,32
"Hartford-West Hartford-East Hartford, CT",6042,21
"Hartford-West Hartford-East Hartford, CT",6040,47
"Hartford-West Hartford-East Hartford, CT",6032,35
"Hartford-West Hartford-East Hartford, CT",6001,13
"Hartford-West Hartford-East Hartford, CT",6053,80
"Hartford-West Hartford-East Hartford, CT",6070,9
"Hartford-West Hartford-East Hartford, CT",6066,47
"Hartford-West Hartford-East Hartford, CT",6073,6
"Hartford-West Hartford-East Hartford, CT",6416,16
"Hartford-West Hartford-East Hartford, CT",6088,3
"Hartford-West Hartford-East Hartford, CT",6051,117
"Hartford-West Hartford-East Hartford, CT",6037,8
"Hartford-West Hartford-East Hartford, CT",6089,6
"Hartford-West Hartford-East Hartford, CT",6081,3
"Hartford-West Hartford-East Hartford, CT",6062,15
"Hartford-West Hartford-East Hartford, CT",6480,10
"Hartford-West Hartford-East Hartford, CT",6016,4
"Hartford-West Hartford-East Hartford, CT",6096,12
"Hartford-West Hartford-East Hartford, CT",6085,12
"Hartford-West Hartford-East Hartford, CT",6023,1
"Hartford-West Hartford-East Hartford, CT",6019,15
"Hartford-West Hartford-East Hartford, CT",6026,1
"Hartford-West Hartford-East Hartford, CT",6424,18
"Hartford-West Hartford-East Hartford, CT",6447,2
"Hartford-West Hartford-East Hartford, CT",6052,22
"Hartford-West Hartford-East Hartford, CT",6029,11
"Hartford-West Hartford-East Hartford, CT",6043,0
"Hartford-West Hartford-East Hartford, CT",6457,113
"Hartford-West Hartford-East Hartford, CT",6092,1
"Hartford-West Hartford-East Hartford, CT",6082,49
"Hartford-West Hartford-East Hartford, CT",6489,34
"Hartford-West Hartford-East Hartford, CT",6010,102
"Hartford-West Hartford-East Hartford, CT",6013,9
"Hartford-West Hartford-East Hartford, CT",6035,10
"Hartford-West Hartford-East Hartford, CT",6248,4
"Hartford-West Hartford-East Hartford, CT",6450,54
"Hartford-West Hartford-East Hartford, CT",6020,0
"Hartford-West Hartford-East Hartford, CT",6078,10
"Hartford-West Hartford-East Hartford, CT",6414,0
"Hartford-West Hartford-East Hartford, CT",6456,0
"Hartford-West Hartford-East Hartford, CT",6232,2
"Hartford-West Hartford-East Hartford, CT",6057,5
"Hartford-West Hartford-East Hartford, CT",6022,0
"Hartford-West Hartford-East Hartford, CT",6098,34
"Hartford-West Hartford-East Hartford, CT",6451,45
"Hartford-West Hartford-East Hartford, CT",6084,8
"Hartford-West Hartford-East Hartford, CT",6238,7
"Hartford-West Hartford-East Hartford, CT",6481,1
"Hartford-West Hartford-East Hartford, CT",6093,2
"Hartford-West Hartford-East Hartford, CT",6090,0
"Hartford-West Hartford-East Hartford, CT",6231,2
"Hartford-West Hartford-East Hartford, CT",6027,1
"Hartford-West Hartford-East Hartford, CT",6237,1
"Hartford-West Hartford-East Hartford, CT",6071,2
"Hartford-West Hartford-East Hartford, CT",6455,2
"Hartford-West Hartford-East Hartford, CT",6479,10
"Hartford-West Hartford-East Hartford, CT",1030,4
"Hartford-West Hartford-East Hartford, CT",6415,14
"Hartford-West Hartford-East Hartford, CT",6716,6
"Hartford-West Hartford-East Hartford, CT",6441,2
"Hartford-West Hartford-East Hartford, CT",1077,3
"Hartford-West Hartford-East Hartford, CT",6060,1
"Hartford-West Hartford-East Hartford, CT",6791,1
"Hartford-West Hartford-East Hartford, CT",6786,6
"Hartford-West Hartford-East Hartford, CT",6076,10
"Hartford-West Hartford-East Hartford, CT",6422,3
"Hartford-West Hartford-East Hartford, CT",6268,16
"Hartford-West Hartford-East Hartford, CT",6279,5
"Hartford-West Hartford-East Hartford, CT",1001,19
"Hartford-West Hartford-East Hartford, CT",6410,21
"Hartford-West Hartford-East Hartford, CT",6469,4
"Hartford-West Hartford-East Hartford, CT",6467,0
"Hartford-West Hartford-East Hartford, CT",6226,40
"Hartford-West Hartford-East Hartford, CT",6250,21
"Hartford-West Hartford-East Hartford, CT",6492,56
"Hartford-West Hartford-East Hartford, CT",6444,0
"Hartford-West Hartford-East Hartford, CT",6063,2
"Hartford-West Hartford-East Hartford, CT",1034,0
"Hartford-West Hartford-East Hartford, CT",6065,0
"Hartford-West Hartford-East Hartford, CT",6091,0
"Hartford-West Hartford-East Hartford, CT",6059,0
"Hartford-West Hartford-East Hartford, CT",6249,1
"Hartford-West Hartford-East Hartford, CT",6438,2
"Hartford-West Hartford-East Hartford, CT",6419,3
"Hartford-West Hartford-East Hartford, CT",6412,6
"Hartford-West Hartford-East Hartford, CT",6423,1
"Hartford-West Hartford-East Hartford, CT",6269,0
"Hartford-West Hartford-East Hartford, CT",1028,6
"Hartford-West Hartford-East Hartford, CT",1036,1
"Hartford-West Hartford-East Hartford, CT",6472,2
"Hartford-West Hartford-East Hartford, CT",6443,37
"Hartford-West Hartford-East Hartford, CT",6437,27
"Hartford-West Hartford-East Hartford, CT",6278,7
"Hartford-West Hartford-East Hartford, CT",6235,1
"Hartford-West Hartford-East Hartford, CT",6371,15
"Hartford-West Hartford-East Hartford, CT",6256,0
"Hartford-West Hartford-East Hartford, CT",6417,6
"Hartford-West Hartford-East Hartford, CT",6420,10
"Hartford-West Hartford-East Hartford, CT",6242,0
"Hartford-West Hartford-East Hartford, CT",6413,17
"Hartford-West Hartford-East Hartford, CT",6498,5
"Hartford-West Hartford-East Hartford, CT",6442,3
"Hartford-West Hartford-East Hartford, CT",6426,7
"Hartford-West Hartford-East Hartford, CT",6409,0
"Hartford-West Hartford-East Hartford, CT",6475,9
"Houston-The Woodlands-Sugar Land, TX",77201,0
"Houston-The Woodlands-Sugar Land, TX",77002,91
"Houston-The Woodlands-Sugar Land, TX",77007,184
"Houston-The Woodlands-Sugar Land, TX",77019,142
"Houston-The Woodlands-Sugar Land, TX",77010,1
"Houston-The Woodlands-Sugar Land, TX",77003,85
"Houston-The Woodlands-Sugar Land, TX",77004,270
"Houston-The Woodlands-Sugar Land, TX",77006,218
"Houston-The Woodlands-Sugar Land, TX",77020,35
"Houston-The Woodlands-Sugar Land, TX",77026,46
"Houston-The Woodlands-Sugar Land, TX",77009,123
"Houston-The Woodlands-Sugar Land, TX",77011,41
"Houston-The Woodlands-Sugar Land, TX",77023,78
"Houston-The Woodlands-Sugar Land, TX",77008,136
"Houston-The Woodlands-Sugar Land, TX",77098,94
"Houston-The Woodlands-Sugar Land, TX",77030,78
"Houston-The Woodlands-Sugar Land, TX",77005,53
"Houston-The Woodlands-Sugar Land, TX",77021,72
"Houston-The Woodlands-Sugar Land, TX",77027,101
"Houston-The Woodlands-Sugar Land, TX",77012,11
"Houston-The Woodlands-Sugar Land, TX",77029,13
"Houston-The Woodlands-Sugar Land, TX",77024,132
"Houston-The Woodlands-Sugar Land, TX",77055,87
"Houston-The Woodlands-Sugar Land, TX",77022,37
"Houston-The Woodlands-Sugar Land, TX",77046,6
"Houston-The Woodlands-Sugar Land, TX",77056,154
"Houston-The Woodlands-Sugar Land, TX",77054,153
"Houston-The Woodlands-Sugar Land, TX",77018,72
"Houston-The Woodlands-Sugar Land, TX",77013,4
"Houston-The Woodlands-Sugar Land, TX",77028,20
"Houston-The Woodlands-Sugar Land, TX",77093,16
"Houston-The Woodlands-Sugar Land, TX",77087,34
"Houston-The Woodlands-Sugar Land, TX",77025,107
"Houston-The Woodlands-Sugar Land, TX",77033,67
"Houston-The Woodlands-Sugar Land, TX",77081,20
"Houston-The Woodlands-Sugar Land, TX",77092,46
"Houston-The Woodlands-Sugar Land, TX",77016,56
"Houston-The Woodlands-Sugar Land, TX",77051,53
"Houston-The Woodlands-Sugar Land, TX",77401,40
"Houston-The Woodlands-Sugar Land, TX",77091,34
"Houston-The Woodlands-Sugar Land, TX",77076,7
"Houston-The Woodlands-Sugar Land, TX",77045,55
"Houston-The Woodlands-Sugar Land, TX",77035,74
"Houston-The Woodlands-Sugar Land, TX",77047,63
"Houston-The Woodlands-Sugar Land, TX",77057,209
"Houston-The Woodlands-Sugar Land, TX",77017,36
"Houston-The Woodlands-Sugar Land, TX",77096,71
"Houston-The Woodlands-Sugar Land, TX",77049,31
"Houston-The Woodlands-Sugar Land, TX",77078,24
"Houston-The Woodlands-Sugar Land, TX",77547,3
"Houston-The Woodlands-Sugar Land, TX",77506,22
"Houston-The Woodlands-Sugar Land, TX",77015,49
"Houston-The Woodlands-Sugar Land, TX",77063,102
"Houston-The Woodlands-Sugar Land, TX",77088,65
"Houston-The Woodlands-Sugar Land, TX",77044,79
"Houston-The Woodlands-Sugar Land, TX",77061,18
"Houston-The Woodlands-Sugar Land, TX",77037,6
"Houston-The Woodlands-Sugar Land, TX",77048,51
"Houston-The Woodlands-Sugar Land, TX",77036,64
"Houston-The Woodlands-Sugar Land, TX",77502,23
"Houston-The Woodlands-Sugar Land, TX",77080,55
"Houston-The Woodlands-Sugar Land, TX",77074,43
"Houston-The Woodlands-Sugar Land, TX",77039,27
"Houston-The Woodlands-Sugar Land, TX",77050,3
"Houston-The Woodlands-Sugar Land, TX",77075,35
"Houston-The Woodlands-Sugar Land, TX",77041,48
"Houston-The Woodlands-Sugar Land, TX",77040,46
"Houston-The Woodlands-Sugar Land, TX",77587,5
"Houston-The Woodlands-Sugar Land, TX",77034,29
"Houston-The Woodlands-Sugar Land, TX",77060,18
"Houston-The Woodlands-Sugar Land, TX",77071,42
"Houston-The Woodlands-Sugar Land, TX",77038,21
"Houston-The Woodlands-Sugar Land, TX",77503,33
"Houston-The Woodlands-Sugar Land, TX",77043,46
"Houston-The Woodlands-Sugar Land, TX",77086,21
"Houston-The Woodlands-Sugar Land, TX",77085,8
"Houston-The Woodlands-Sugar Land, TX",77581,56
"Houston-The Woodlands-Sugar Land, TX",77584,160
"Houston-The Woodlands-Sugar Land, TX",77396,69
"Houston-The Woodlands-Sugar Land, TX",77536,21
"Houston-The Woodlands-Sugar Land, TX",77042,92
"Houston-The Woodlands-Sugar Land, TX",77053,48
"Houston-The Woodlands-Sugar Land, TX",77032,16
"Houston-The Woodlands-Sugar Land, TX",77089,41
"Houston-The Woodlands-Sugar Land, TX",77530,29
"Houston-The Woodlands-Sugar Land, TX",77571,40
"Houston-The Woodlands-Sugar Land, TX",77031,10
"Houston-The Woodlands-Sugar Land, TX",77079,135
"Houston-The Woodlands-Sugar Land, TX",77072,61
"Houston-The Woodlands-Sugar Land, TX",77489,69
"Houston-The Woodlands-Sugar Land, TX",77504,24
"Houston-The Woodlands-Sugar Land, TX",77064,48
"Houston-The Woodlands-Sugar Land, TX",77067,24
"Houston-The Woodlands-Sugar Land, TX",77099,54
"Houston-The Woodlands-Sugar Land, TX",77082,118
"Houston-The Woodlands-Sugar Land, TX",77583,27
"Houston-The Woodlands-Sugar Land, TX",77545,34
"Houston-The Woodlands-Sugar Land, TX",77578,31
"Houston-The Woodlands-Sugar Land, TX",77077,173
"Houston-The Woodlands-Sugar Land, TX",77477,48
"Houston-The Woodlands-Sugar Land, TX",77073,90
"Houston-The Woodlands-Sugar Land, TX",77532,30
"Houston-The Woodlands-Sugar Land, TX",77346,106
"Houston-The Woodlands-Sugar Land, TX",77505,21
"Houston-The Woodlands-Sugar Land, TX",77090,57
"Houston-The Woodlands-Sugar Land, TX",77084,179
"Houston-The Woodlands-Sugar Land, TX",77094,19
"Houston-The Woodlands-Sugar Land, TX",77459,132
"Houston-The Woodlands-Sugar Land, TX",77066,39
"Houston-The Woodlands-Sugar Land, TX",77338,75
"Houston-The Woodlands-Sugar Land, TX",77014,40
"Houston-The Woodlands-Sugar Land, TX",77520,57
"Houston-The Woodlands-Sugar Land, TX",77478,50
"Houston-The Woodlands-Sugar Land, TX",77070,75
"Houston-The Woodlands-Sugar Land, TX",77065,30
"Houston-The Woodlands-Sugar Land, TX",77083,75
"Houston-The Woodlands-Sugar Land, TX",77598,24
"Houston-The Woodlands-Sugar Land, TX",77062,39
"Houston-The Woodlands-Sugar Land, TX",77059,19
"Houston-The Woodlands-Sugar Land, TX",77095,103
"Houston-The Woodlands-Sugar Land, TX",77562,13
"Houston-The Woodlands-Sugar Land, TX",77498,98
"Houston-The Woodlands-Sugar Land, TX",77546,69
"Houston-The Woodlands-Sugar Land, TX",77511,52
"Houston-The Woodlands-Sugar Land, TX",77507,1
"Houston-The Woodlands-Sugar Land, TX",77069,37
"Houston-The Woodlands-Sugar Land, TX",77479,218
"Houston-The Woodlands-Sugar Land, TX",77407,127
"Houston-The Woodlands-Sugar Land, TX",77450,152
"Houston-The Woodlands-Sugar Land, TX",77068,11
"Houston-The Woodlands-Sugar Land, TX",77586,39
"Houston-The Woodlands-Sugar Land, TX",77521,53
"Houston-The Woodlands-Sugar Land, TX",77373,155
"Houston-The Woodlands-Sugar Land, TX",77058,35
"Houston-The Woodlands-Sugar Land, TX",77386,126
"Houston-The Woodlands-Sugar Land, TX",77339,94
"Houston-The Woodlands-Sugar Land, TX",77379,117
"Houston-The Woodlands-Sugar Land, TX",77429,105
"Houston-The Woodlands-Sugar Land, TX",77388,97
"Houston-The Woodlands-Sugar Land, TX",77449,338
"Houston-The Woodlands-Sugar Land, TX",77481,0
"Houston-The Woodlands-Sugar Land, TX",77469,67
"Houston-The Woodlands-Sugar Land, TX",77430,1
"Houston-The Woodlands-Sugar Land, TX",77365,69
"Houston-The Woodlands-Sugar Land, TX",77375,109
"Houston-The Woodlands-Sugar Land, TX",77377,29
"Houston-The Woodlands-Sugar Land, TX",77406,69
"Houston-The Woodlands-Sugar Land, TX",77433,121
"Houston-The Woodlands-Sugar Land, TX",77573,118
"Houston-The Woodlands-Sugar Land, TX",77336,16
"Houston-The Woodlands-Sugar Land, TX",77345,33
"Houston-The Woodlands-Sugar Land, TX",77389,95
"Houston-The Woodlands-Sugar Land, TX",77535,4
"Houston-The Woodlands-Sugar Land, TX",77523,13
"Houston-The Woodlands-Sugar Land, TX",77461,5
"Houston-The Woodlands-Sugar Land, TX",77471,45
"Houston-The Woodlands-Sugar Land, TX",77493,138
"Houston-The Woodlands-Sugar Land, TX",77539,100
"Houston-The Woodlands-Sugar Land, TX",77510,8
"Houston-The Woodlands-Sugar Land, TX",77517,3
"Houston-The Woodlands-Sugar Land, TX",77494,271
"Houston-The Woodlands-Sugar Land, TX",77380,81
"Houston-The Woodlands-Sugar Land, TX",77447,21
"Houston-The Woodlands-Sugar Land, TX",77565,20
"Houston-The Woodlands-Sugar Land, TX",77514,4
"Houston-The Woodlands-Sugar Land, TX",77302,34
"Houston-The Woodlands-Sugar Land, TX",77385,92
"Houston-The Woodlands-Sugar Land, TX",77357,27
"Houston-The Woodlands-Sugar Land, TX",77580,0
"Houston-The Woodlands-Sugar Land, TX",77577,1
"Houston-The Woodlands-Sugar Land, TX",77354,51
"Houston-The Woodlands-Sugar Land, TX",77518,28
"Houston-The Woodlands-Sugar Land, TX",77534,2
"Houston-The Woodlands-Sugar Land, TX",77382,141
"Houston-The Woodlands-Sugar Land, TX",77381,91
"Houston-The Woodlands-Sugar Land, TX",77327,27
"Houston-The Woodlands-Sugar Land, TX",77444,0
"Houston-The Woodlands-Sugar Land, TX",77423,14
"Houston-The Woodlands-Sugar Land, TX",77484,7
"Houston-The Woodlands-Sugar Land, TX",77355,37
"Houston-The Woodlands-Sugar Land, TX",77541,33
"Houston-The Woodlands-Sugar Land, TX",77485,2
"Houston-The Woodlands-Sugar Land, TX",77441,20
"Houston-The Woodlands-Sugar Land, TX",77476,0
"Houston-The Woodlands-Sugar Land, TX",77362,12
"Houston-The Woodlands-Sugar Land, TX",77591,34
"Houston-The Woodlands-Sugar Land, TX",77590,73
"Houston-The Woodlands-Sugar Land, TX",77568,62
"Houston-The Woodlands-Sugar Land, TX",77515,29
"Houston-The Woodlands-Sugar Land, TX",77384,59
"Houston-The Woodlands-Sugar Land, TX",77306,9
"Houston-The Woodlands-Sugar Land, TX",77372,7
"Houston-The Woodlands-Sugar Land, TX",77417,3
"Houston-The Woodlands-Sugar Land, TX",77418,8
"Houston-The Woodlands-Sugar Land, TX",77445,12
"Houston-The Woodlands-Sugar Land, TX",77474,21
"Houston-The Woodlands-Sugar Land, TX",77466,0
"Houston-The Woodlands-Sugar Land, TX",77563,13
"Houston-The Woodlands-Sugar Land, TX",77597,0
"Houston-The Woodlands-Sugar Land, TX",77328,4
"Houston-The Woodlands-Sugar Land, TX",77446,2
"Houston-The Woodlands-Sugar Land, TX",77301,62
"Houston-The Woodlands-Sugar Land, TX",77435,3
"Houston-The Woodlands-Sugar Land, TX",77451,2
"Houston-The Woodlands-Sugar Land, TX",77488,13
"Houston-The Woodlands-Sugar Land, TX",77464,0
"Houston-The Woodlands-Sugar Land, TX",77486,4
"Houston-The Woodlands-Sugar Land, TX",77623,0
"Houston-The Woodlands-Sugar Land, TX",77650,0
"Houston-The Woodlands-Sugar Land, TX",77617,0
"Houston-The Woodlands-Sugar Land, TX",77420,1
"Houston-The Woodlands-Sugar Land, TX",77304,94
"Houston-The Woodlands-Sugar Land, TX",77316,50
"Houston-The Woodlands-Sugar Land, TX",77575,6
"Houston-The Woodlands-Sugar Land, TX",77303,42
"Houston-The Woodlands-Sugar Land, TX",77554,27
"Houston-The Woodlands-Sugar Land, TX",77560,0
"Houston-The Woodlands-Sugar Land, TX",77363,3
"Houston-The Woodlands-Sugar Land, TX",77356,100
"Houston-The Woodlands-Sugar Land, TX",77480,9
"Houston-The Woodlands-Sugar Land, TX",77665,2
"Houston-The Woodlands-Sugar Land, TX",77661,0
"Houston-The Woodlands-Sugar Land, TX",77378,80
"Houston-The Woodlands-Sugar Land, TX",77318,48
"Houston-The Woodlands-Sugar Land, TX",77868,7
"Houston-The Woodlands-Sugar Land, TX",77473,0
"Houston-The Woodlands-Sugar Land, TX",77531,14
"Houston-The Woodlands-Sugar Land, TX",77434,5
"Houston-The Woodlands-Sugar Land, TX",77564,0
"Houston-The Woodlands-Sugar Land, TX",77422,5
"Houston-The Woodlands-Sugar Land, TX",77566,36
"Houston-The Woodlands-Sugar Land, TX",77538,0
"Houston-The Woodlands-Sugar Land, TX",77551,58
"Houston-The Woodlands-Sugar Land, TX",77550,155
"Houston-The Woodlands-Sugar Land, TX",77358,9
"Houston-The Woodlands-Sugar Land, TX",77561,0
"Houston-The Woodlands-Sugar Land, TX",77482,1
"Houston-The Woodlands-Sugar Land, TX",78933,0
"Houston-The Woodlands-Sugar Land, TX",77368,0
"Houston-The Woodlands-Sugar Land, TX",77371,4
"Houston-The Woodlands-Sugar Land, TX",77533,0
"Houston-The Woodlands-Sugar Land, TX",77629,0
"Houston-The Woodlands-Sugar Land, TX",77880,1
"Houston-The Woodlands-Sugar Land, TX",77426,2
"Houston-The Woodlands-Sugar Land, TX",77830,0
"Houston-The Woodlands-Sugar Land, TX",78950,2
"Houston-The Woodlands-Sugar Land, TX",77414,11
"Houston-The Woodlands-Sugar Land, TX",77519,0
"Houston-The Woodlands-Sugar Land, TX",77873,0
"Houston-The Woodlands-Sugar Land, TX",77340,67
"Houston-The Woodlands-Sugar Land, TX",77659,5
"Houston-The Woodlands-Sugar Land, TX",77369,0
"Houston-The Woodlands-Sugar Land, TX",77833,52
"Houston-The Woodlands-Sugar Land, TX",78931,0
"Houston-The Woodlands-Sugar Land, TX",78944,0
"Houston-The Woodlands-Sugar Land, TX",77351,21
"Houston-The Woodlands-Sugar Land, TX",77835,0
"Houston-The Woodlands-Sugar Land, TX",78954,3
"Houston-The Woodlands-Sugar Land, TX",78940,0
"Indianapolis-Carmel-Anderson, IN",46204,28
"Indianapolis-Carmel-Anderson, IN",46222,82
"Indianapolis-Carmel-Anderson, IN",46221,79
"Indianapolis-Carmel-Anderson, IN",46225,47
"Indianapolis-Carmel-Anderson, IN",46202,102
"Indianapolis-Carmel-Anderson, IN",46203,172
"Indianapolis-Carmel-Anderson, IN",46201,242
"Indianapolis-Carmel-Anderson, IN",46208,133
"Indianapolis-Carmel-Anderson, IN",46218,172
"Indianapolis-Carmel-Anderson, IN",46241,42
"Indianapolis-Carmel-Anderson, IN",46217,36
"Indianapolis-Carmel-Anderson, IN",46205,149
"Indianapolis-Carmel-Anderson, IN",46227,40
"Indianapolis-Carmel-Anderson, IN",46237,50
"Indianapolis-Carmel-Anderson, IN",46228,20
"Indianapolis-Carmel-Anderson, IN",46107,34
"Indianapolis-Carmel-Anderson, IN",46219,89
"Indianapolis-Carmel-Anderson, IN",46142,29
"Indianapolis-Carmel-Anderson, IN",46224,27
"Indianapolis-Carmel-Anderson, IN",46226,90
"Indianapolis-Carmel-Anderson, IN",46220,61
"Indianapolis-Carmel-Anderson, IN",46254,49
"Indianapolis-Carmel-Anderson, IN",46214,30
"Indianapolis-Carmel-Anderson, IN",46239,74
"Indianapolis-Carmel-Anderson, IN",46231,22
"Indianapolis-Carmel-Anderson, IN",46260,25
"Indianapolis-Carmel-Anderson, IN",46268,24
"Indianapolis-Carmel-Anderson, IN",46234,42
"Indianapolis-Carmel-Anderson, IN",46123,48
"Indianapolis-Carmel-Anderson, IN",46229,52
"Indianapolis-Carmel-Anderson, IN",46240,12
"Indianapolis-Carmel-Anderson, IN",46250,16
"Indianapolis-Carmel-Anderson, IN",46259,5
"Indianapolis-Carmel-Anderson, IN",46163,8
"Indianapolis-Carmel-Anderson, IN",46216,2
"Indianapolis-Carmel-Anderson, IN",46236,28
"Indianapolis-Carmel-Anderson, IN",46256,10
"Indianapolis-Carmel-Anderson, IN",46235,64
"Indianapolis-Carmel-Anderson, IN",46112,35
"Indianapolis-Carmel-Anderson, IN",46278,8
"Indianapolis-Carmel-Anderson, IN",46183,0
"Indianapolis-Carmel-Anderson, IN",46158,5
"Indianapolis-Carmel-Anderson, IN",46113,33
"Indianapolis-Carmel-Anderson, IN",46143,78
"Indianapolis-Carmel-Anderson, IN",46168,41
"Indianapolis-Carmel-Anderson, IN",46140,28
"Indianapolis-Carmel-Anderson, IN",46151,15
"Indianapolis-Carmel-Anderson, IN",46110,0
"Indianapolis-Carmel-Anderson, IN",46162,0
"Indianapolis-Carmel-Anderson, IN",46032,73
"Indianapolis-Carmel-Anderson, IN",46055,13
"Indianapolis-Carmel-Anderson, IN",46077,21
"Indianapolis-Carmel-Anderson, IN",46280,20
"Indianapolis-Carmel-Anderson, IN",46033,13
"Indianapolis-Carmel-Anderson, IN",46290,2
"Indianapolis-Carmel-Anderson, IN",46037,43
"Indianapolis-Carmel-Anderson, IN",46038,40
"Indianapolis-Carmel-Anderson, IN",46130,0
"Indianapolis-Carmel-Anderson, IN",46131,48
"Indianapolis-Carmel-Anderson, IN",46184,14
"Indianapolis-Carmel-Anderson, IN",46052,10
"Indianapolis-Carmel-Anderson, IN",46126,0
"Indianapolis-Carmel-Anderson, IN",46167,2
"Indianapolis-Carmel-Anderson, IN",46122,5
"Indianapolis-Carmel-Anderson, IN",46074,33
"Indianapolis-Carmel-Anderson, IN",46106,2
"Indianapolis-Carmel-Anderson, IN",46118,0
"Indianapolis-Carmel-Anderson, IN",46040,13
"Indianapolis-Carmel-Anderson, IN",46075,7
"Indianapolis-Carmel-Anderson, IN",46149,0
"Indianapolis-Carmel-Anderson, IN",46062,27
"Indianapolis-Carmel-Anderson, IN",46060,75
"Indianapolis-Carmel-Anderson, IN",46157,1
"Indianapolis-Carmel-Anderson, IN",46069,5
"Indianapolis-Carmel-Anderson, IN",46176,26
"Indianapolis-Carmel-Anderson, IN",46161,2
"Indianapolis-Carmel-Anderson, IN",46160,0
"Indianapolis-Carmel-Anderson, IN",46147,1
"Indianapolis-Carmel-Anderson, IN",46181,0
"Indianapolis-Carmel-Anderson, IN",46064,13
"Indianapolis-Carmel-Anderson, IN",46034,4
"Indianapolis-Carmel-Anderson, IN",46111,1
"Indianapolis-Carmel-Anderson, IN",46165,0
"Indianapolis-Carmel-Anderson, IN",46048,8
"Indianapolis-Carmel-Anderson, IN",46186,0
"Indianapolis-Carmel-Anderson, IN",46120,0
"Indianapolis-Carmel-Anderson, IN",46121,0
"Indianapolis-Carmel-Anderson, IN",46180,0
"Indianapolis-Carmel-Anderson, IN",46124,0
"Indianapolis-Carmel-Anderson, IN",46051,4
"Indianapolis-Carmel-Anderson, IN",46050,0
"Indianapolis-Carmel-Anderson, IN",46115,1
"Indianapolis-Carmel-Anderson, IN",46103,0
"Indianapolis-Carmel-Anderson, IN",46172,0
"Indianapolis-Carmel-Anderson, IN",46105,0
"Indianapolis-Carmel-Anderson, IN",47954,0
"Indianapolis-Carmel-Anderson, IN",46128,0
"Indianapolis-Carmel-Anderson, IN",46030,0
"Indianapolis-Carmel-Anderson, IN",46148,1
"Indianapolis-Carmel-Anderson, IN",46117,0
"Indianapolis-Carmel-Anderson, IN",46144,0
"Indianapolis-Carmel-Anderson, IN",46104,0
"Indianapolis-Carmel-Anderson, IN",46031,3
"Indianapolis-Carmel-Anderson, IN",46072,1
"Indianapolis-Carmel-Anderson, IN",46164,1
"Indianapolis-Carmel-Anderson, IN",46011,6
"Indianapolis-Carmel-Anderson, IN",46013,8
"Indianapolis-Carmel-Anderson, IN",47201,33
"Indianapolis-Carmel-Anderson, IN",46041,16
"Indianapolis-Carmel-Anderson, IN",46125,0
"Indianapolis-Carmel-Anderson, IN",47456,0
"Indianapolis-Carmel-Anderson, IN",47246,3
"Indianapolis-Carmel-Anderson, IN",47234,0
"Indianapolis-Carmel-Anderson, IN",46166,0
"Indianapolis-Carmel-Anderson, IN",47384,2
"Indianapolis-Carmel-Anderson, IN",46056,0
"Indianapolis-Carmel-Anderson, IN",46150,0
"Indianapolis-Carmel-Anderson, IN",46071,0
"Indianapolis-Carmel-Anderson, IN",47933,10
"Indianapolis-Carmel-Anderson, IN",47968,0
"Indianapolis-Carmel-Anderson, IN",46135,6
"Indianapolis-Carmel-Anderson, IN",46036,9
"Indianapolis-Carmel-Anderson, IN",47468,3
"Indianapolis-Carmel-Anderson, IN",46182,0
"Indianapolis-Carmel-Anderson, IN",46044,2
"Indianapolis-Carmel-Anderson, IN",47433,0
"Indianapolis-Carmel-Anderson, IN",47448,6
"Indianapolis-Carmel-Anderson, IN",47272,1
"Indianapolis-Carmel-Anderson, IN",47356,1
"Indianapolis-Carmel-Anderson, IN",46017,3
"Indianapolis-Carmel-Anderson, IN",46016,42
"Indianapolis-Carmel-Anderson, IN",47240,20
"Indianapolis-Carmel-Anderson, IN",47404,101
"Indianapolis-Carmel-Anderson, IN",46035,0
"Indianapolis-Carmel-Anderson, IN",46001,1
"Indianapolis-Carmel-Anderson, IN",47940,0
"Indianapolis-Carmel-Anderson, IN",47334,0
"Indianapolis-Carmel-Anderson, IN",46012,45
"Indianapolis-Carmel-Anderson, IN",46175,0
"Indianapolis-Carmel-Anderson, IN",47872,2
"Indianapolis-Carmel-Anderson, IN",47401,312
"Indianapolis-Carmel-Anderson, IN",47264,0
"Indianapolis-Carmel-Anderson, IN",47408,252
"Indianapolis-Carmel-Anderson, IN",46171,0
"Indianapolis-Carmel-Anderson, IN",47274,4
"Indianapolis-Carmel-Anderson, IN",47235,0
"Indianapolis-Carmel-Anderson, IN",46070,0
"Indianapolis-Carmel-Anderson, IN",46928,1
"Indianapolis-Carmel-Anderson, IN",46076,0
"Indianapolis-Carmel-Anderson, IN",47868,0
"Indianapolis-Carmel-Anderson, IN",47840,0
"Indianapolis-Carmel-Anderson, IN",47834,2
"Indianapolis-Carmel-Anderson, IN",46063,0
"Indianapolis-Carmel-Anderson, IN",47989,0
"Indianapolis-Carmel-Anderson, IN",47396,1
"Indianapolis-Carmel-Anderson, IN",47342,0
"Jacksonville, FL",32202,26
"Jacksonville, FL",32206,46
"Jacksonville, FL",32207,90
"Jacksonville, FL",32209,75
"Jacksonville, FL",32204,52
